Numeric:   Analytic:  Relative Error:
0.116882   0.116882   8.33008e-08
0.116782   0.116782   8.33008e-08
0.116682   0.116682   8.33009e-08
0.116583   0.116583   8.33009e-08
0.116483   0.116483   8.33009e-08
0.116383   0.116383   8.33009e-08
0.116283   0.116283   8.33009e-08
0.116183   0.116183   8.33009e-08
0.116083   0.116083   8.33009e-08
0.115984   0.115984   8.33009e-08
0.115884   0.115884   8.33009e-08
0.115784   0.115784   8.33009e-08
0.115684   0.115684   8.33009e-08
0.115584   0.115584   8.33009e-08
0.115484   0.115484   8.33009e-08
0.115385   0.115385   8.33009e-08
0.115285   0.115285   8.33009e-08
0.115185   0.115185   8.33009e-08
0.115085   0.115085   8.33009e-08
0.114985   0.114985   8.33009e-08
0.114885   0.114885   8.33009e-08
0.114785   0.114785   8.33009e-08
0.114686   0.114686   8.33009e-08
0.114586   0.114586   8.33009e-08
0.114486   0.114486   8.33009e-08
0.114386   0.114386   8.33009e-08
0.114286   0.114286   8.33009e-08
0.114186   0.114186   8.33009e-08
0.114087   0.114087   8.33009e-08
0.113987   0.113987   8.33009e-08
0.113887   0.113887   8.33009e-08
0.113787   0.113787   8.33009e-08
0.113687   0.113687   8.33009e-08
0.113587   0.113587   8.33009e-08
0.113488   0.113488   8.3301e-08
0.113388   0.113388   8.3301e-08
0.113288   0.113288   8.3301e-08
0.113188   0.113188   8.3301e-08
0.113088   0.113088   8.3301e-08
0.112988   0.112988   8.3301e-08
0.112888   0.112888   8.3301e-08
0.112789   0.112789   8.3301e-08
0.112689   0.112689   8.3301e-08
0.112589   0.112589   8.3301e-08
0.112489   0.112489   8.3301e-08
0.112389   0.112389   8.3301e-08
0.112289   0.112289   8.3301e-08
0.11219   0.11219   8.3301e-08
0.11209   0.11209   8.3301e-08
0.11199   0.11199   8.3301e-08
0.11189   0.11189   8.3301e-08
0.11179   0.11179   8.3301e-08
0.11169   0.11169   8.3301e-08
0.11159   0.11159   8.3301e-08
0.111491   0.111491   8.3301e-08
0.111391   0.111391   8.3301e-08
0.111291   0.111291   8.3301e-08
0.111191   0.111191   8.3301e-08
0.111091   0.111091   8.3301e-08
0.110991   0.110991   8.3301e-08
0.110892   0.110892   8.3301e-08
0.110792   0.110792   8.3301e-08
0.110692   0.110692   8.3301e-08
0.110592   0.110592   8.3301e-08
0.110492   0.110492   8.3301e-08
0.110392   0.110392   8.3301e-08
0.110292   0.110292   8.3301e-08
0.110193   0.110193   8.3301e-08
0.110093   0.110093   8.3301e-08
0.109993   0.109993   8.33011e-08
0.109893   0.109893   8.33011e-08
0.109793   0.109793   8.33011e-08
0.109693   0.109693   8.33011e-08
0.109593   0.109593   8.33011e-08
0.109494   0.109494   8.33011e-08
0.109394   0.109394   8.33011e-08
0.109294   0.109294   8.33011e-08
0.109194   0.109194   8.33011e-08
0.109094   0.109094   8.33011e-08
0.108994   0.108994   8.33011e-08
0.108895   0.108895   8.33011e-08
0.108795   0.108795   8.33011e-08
0.108695   0.108695   8.33011e-08
0.108595   0.108595   8.33011e-08
0.108495   0.108495   8.33011e-08
0.108395   0.108395   8.33011e-08
0.108295   0.108295   8.33011e-08
0.108196   0.108196   8.33011e-08
0.108096   0.108096   8.33011e-08
0.107996   0.107996   8.33011e-08
0.107896   0.107896   8.33011e-08
0.107796   0.107796   8.33011e-08
0.107696   0.107696   8.33011e-08
0.107596   0.107596   8.33011e-08
0.107497   0.107497   8.33011e-08
0.107397   0.107397   8.33011e-08
0.107297   0.107297   8.33011e-08
0.107197   0.107197   8.33011e-08
0.107097   0.107097   8.33011e-08
0.106997   0.106997   8.33011e-08
0.106897   0.106897   8.33011e-08
0.106798   0.106798   8.33011e-08
0.106698   0.106698   8.33011e-08
0.106598   0.106598   8.33011e-08
0.106498   0.106498   8.33011e-08
0.106398   0.106398   8.33011e-08
0.106298   0.106298   8.33011e-08
0.106199   0.106199   8.33011e-08
0.106099   0.106099   8.33011e-08
0.105999   0.105999   8.33011e-08
0.105899   0.105899   8.33011e-08
0.105799   0.105799   8.33011e-08
0.105699   0.105699   8.33011e-08
0.105599   0.105599   8.33011e-08
0.1055   0.1055   8.33011e-08
0.1054   0.1054   8.33012e-08
0.1053   0.1053   8.33012e-08
0.1052   0.1052   8.33012e-08
0.1051   0.1051   8.33012e-08
0.105   0.105   8.33012e-08
0.1049   0.1049   8.33012e-08
0.104801   0.104801   8.33012e-08
0.104701   0.104701   8.33012e-08
0.104601   0.104601   8.33012e-08
0.104501   0.104501   8.33012e-08
0.104401   0.104401   8.33012e-08
0.104301   0.104301   8.33012e-08
0.104201   0.104201   8.33012e-08
0.104102   0.104102   8.33012e-08
0.104002   0.104002   8.33012e-08
0.103902   0.103902   8.33012e-08
0.103802   0.103802   8.33012e-08
0.103702   0.103702   8.33012e-08
0.103602   0.103602   8.33012e-08
0.103502   0.103502   8.33012e-08
0.103403   0.103403   8.33012e-08
0.103303   0.103303   8.33012e-08
0.103203   0.103203   8.33012e-08
0.103103   0.103103   8.33012e-08
0.103003   0.103003   8.33012e-08
0.102903   0.102903   8.33012e-08
0.102803   0.102803   8.33012e-08
0.102704   0.102704   8.33012e-08
0.102604   0.102604   8.33012e-08
0.102504   0.102504   8.33012e-08
0.102404   0.102404   8.33012e-08
0.102304   0.102304   8.33012e-08
0.102204   0.102204   8.33012e-08
0.102104   0.102104   8.33012e-08
0.102005   0.102005   8.33012e-08
0.101905   0.101905   8.33012e-08
0.101805   0.101805   8.33012e-08
0.101705   0.101705   8.33012e-08
0.101605   0.101605   8.33012e-08
0.101505   0.101505   8.33012e-08
0.101405   0.101405   8.33012e-08
0.101306   0.101306   8.33012e-08
0.101206   0.101206   8.33012e-08
0.101106   0.101106   8.33012e-08
0.101006   0.101006   8.33012e-08
0.100906   0.100906   8.33012e-08
0.100806   0.100806   8.33012e-08
0.100706   0.100706   8.33012e-08
0.100606   0.100606   8.33012e-08
0.100507   0.100507   8.33012e-08
0.100407   0.100407   8.33012e-08
0.100307   0.100307   8.33012e-08
0.100207   0.100207   8.33012e-08
0.100107   0.100107   8.33012e-08
0.100007   0.100007   8.33012e-08
0.0999075   0.0999075   8.33012e-08
0.0998076   0.0998076   8.33012e-08
0.0997077   0.0997077   8.33012e-08
0.0996079   0.0996079   8.33012e-08
0.099508   0.099508   8.33012e-08
0.0994081   0.0994082   8.33012e-08
0.0993083   0.0993083   8.33012e-08
0.0992084   0.0992084   8.33012e-08
0.0991086   0.0991086   8.33012e-08
0.0990087   0.0990087   8.33012e-08
0.0989088   0.0989088   8.33012e-08
0.098809   0.098809   8.33012e-08
0.0987091   0.0987091   8.33012e-08
0.0986092   0.0986092   8.33012e-08
0.0985094   0.0985094   8.33012e-08
0.0984095   0.0984095   8.33012e-08
0.0983096   0.0983097   8.33012e-08
0.0982098   0.0982098   8.33012e-08
0.0981099   0.0981099   8.33012e-08
0.0980101   0.0980101   8.33012e-08
0.0979102   0.0979102   8.33012e-08
0.0978103   0.0978103   8.33012e-08
0.0977105   0.0977105   8.33012e-08
0.0976106   0.0976106   8.33012e-08
0.0975107   0.0975107   8.33012e-08
0.0974109   0.0974109   8.33012e-08
0.097311   0.097311   8.33012e-08
0.0972111   0.0972111   8.33012e-08
0.0971113   0.0971113   8.33012e-08
0.0970114   0.0970114   8.33012e-08
0.0969115   0.0969115   8.33012e-08
0.0968117   0.0968117   8.33012e-08
0.0967118   0.0967118   8.33012e-08
0.0966119   0.0966119   8.33012e-08
0.0965121   0.0965121   8.33012e-08
0.0964122   0.0964122   8.33012e-08
0.0963123   0.0963124   8.33012e-08
0.0962125   0.0962125   8.33012e-08
0.0961126   0.0961126   8.33012e-08
0.0960127   0.0960128   8.33013e-08
0.0959129   0.0959129   8.33013e-08
0.095813   0.095813   8.33013e-08
0.0957131   0.0957131   8.33013e-08
0.0956133   0.0956133   8.33013e-08
0.0955134   0.0955134   8.33013e-08
0.0954135   0.0954135   8.33013e-08
0.0953137   0.0953137   8.33013e-08
0.0952138   0.0952138   8.33013e-08
0.0951139   0.0951139   8.33013e-08
0.0950141   0.0950141   8.33013e-08
0.0949142   0.0949142   8.33013e-08
0.0948143   0.0948143   8.33013e-08
0.0947145   0.0947145   8.33013e-08
0.0946146   0.0946146   8.33013e-08
0.0945147   0.0945147   8.33013e-08
0.0944149   0.0944149   8.33013e-08
0.094315   0.094315   8.33013e-08
0.0942151   0.0942151   8.33013e-08
0.0941153   0.0941153   8.33013e-08
0.0940154   0.0940154   8.33013e-08
0.0939155   0.0939155   8.33013e-08
0.0938156   0.0938157   8.33013e-08
0.0937158   0.0937158   8.33013e-08
0.0936159   0.0936159   8.33013e-08
0.093516   0.093516   8.33013e-08
0.0934162   0.0934162   8.33013e-08
0.0933163   0.0933163   8.33013e-08
0.0932164   0.0932164   8.33013e-08
0.0931166   0.0931166   8.33013e-08
0.0930167   0.0930167   8.33013e-08
0.0929168   0.0929168   8.33013e-08
0.0928169   0.092817   8.33013e-08
0.0927171   0.0927171   8.33013e-08
0.0926172   0.0926172   8.33013e-08
0.0925173   0.0925173   8.33013e-08
0.0924175   0.0924175   8.33013e-08
0.0923176   0.0923176   8.33013e-08
0.0922177   0.0922177   8.33013e-08
0.0921178   0.0921179   8.33013e-08
0.092018   0.092018   8.33013e-08
0.0919181   0.0919181   8.33013e-08
0.0918182   0.0918182   8.33013e-08
0.0917184   0.0917184   8.33013e-08
0.0916185   0.0916185   8.33013e-08
0.0915186   0.0915186   8.33013e-08
0.0914187   0.0914188   8.33013e-08
0.0913189   0.0913189   8.33013e-08
0.091219   0.091219   8.33013e-08
0.0911191   0.0911191   8.33013e-08
0.0910193   0.0910193   8.33013e-08
0.0909194   0.0909194   8.33013e-08
0.0908195   0.0908195   8.33013e-08
0.0907196   0.0907196   8.33013e-08
0.0906198   0.0906198   8.33013e-08
0.0905199   0.0905199   8.33013e-08
0.09042   0.09042   8.33013e-08
0.0903201   0.0903202   8.33013e-08
0.0902203   0.0902203   8.33013e-08
0.0901204   0.0901204   8.33013e-08
0.0900205   0.0900205   8.33013e-08
0.0899207   0.0899207   8.33013e-08
0.0898208   0.0898208   8.33013e-08
0.0897209   0.0897209   8.33013e-08
0.089621   0.089621   8.33013e-08
0.0895212   0.0895212   8.33013e-08
0.0894213   0.0894213   8.33013e-08
0.0893214   0.0893214   8.33013e-08
0.0892215   0.0892215   8.33013e-08
0.0891217   0.0891217   8.33013e-08
0.0890218   0.0890218   8.33013e-08
0.0889219   0.0889219   8.33013e-08
0.088822   0.088822   8.33013e-08
0.0887222   0.0887222   8.33013e-08
0.0886223   0.0886223   8.33013e-08
0.0885224   0.0885224   8.33013e-08
0.0884225   0.0884225   8.33012e-08
0.0883227   0.0883227   8.33013e-08
0.0882228   0.0882228   8.33013e-08
0.0881229   0.0881229   8.33012e-08
0.088023   0.088023   8.33013e-08
0.0879232   0.0879232   8.33012e-08
0.0878233   0.0878233   8.33012e-08
0.0877234   0.0877234   8.33012e-08
0.0876235   0.0876235   8.33012e-08
0.0875236   0.0875237   8.33012e-08
0.0874238   0.0874238   8.33012e-08
0.0873239   0.0873239   8.33012e-08
0.087224   0.087224   8.33012e-08
0.0871241   0.0871241   8.33012e-08
0.0870243   0.0870243   8.33012e-08
0.0869244   0.0869244   8.33012e-08
0.0868245   0.0868245   8.33012e-08
0.0867246   0.0867246   8.33012e-08
0.0866248   0.0866248   8.33012e-08
0.0865249   0.0865249   8.33012e-08
0.086425   0.086425   8.33012e-08
0.0863251   0.0863251   8.33012e-08
0.0862252   0.0862253   8.33012e-08
0.0861254   0.0861254   8.33012e-08
0.0860255   0.0860255   8.33013e-08
0.0859256   0.0859256   8.33013e-08
0.0858257   0.0858257   8.33012e-08
0.0857259   0.0857259   8.33013e-08
0.085626   0.085626   8.33013e-08
0.0855261   0.0855261   8.33013e-08
0.0854262   0.0854262   8.33013e-08
0.0853263   0.0853263   8.33013e-08
0.0852265   0.0852265   8.33013e-08
0.0851266   0.0851266   8.33013e-08
0.0850267   0.0850267   8.33013e-08
0.0849268   0.0849268   8.33013e-08
0.0848269   0.084827   8.33013e-08
0.0847271   0.0847271   8.33013e-08
0.0846272   0.0846272   8.33013e-08
0.0845273   0.0845273   8.33013e-08
0.0844274   0.0844274   8.33013e-08
0.0843275   0.0843276   8.33013e-08
0.0842277   0.0842277   8.33013e-08
0.0841278   0.0841278   8.33013e-08
0.0840279   0.0840279   8.33013e-08
0.083928   0.083928   8.33013e-08
0.0838281   0.0838282   8.33013e-08
0.0837283   0.0837283   8.33013e-08
0.0836284   0.0836284   8.33013e-08
0.0835285   0.0835285   8.33013e-08
0.0834286   0.0834286   8.33013e-08
0.0833287   0.0833287   8.33013e-08
0.0832289   0.0832289   8.33013e-08
0.083129   0.083129   8.33013e-08
0.0830291   0.0830291   8.33013e-08
0.0829292   0.0829292   8.33013e-08
0.0828293   0.0828293   8.33013e-08
0.0827295   0.0827295   8.33013e-08
0.0826296   0.0826296   8.33013e-08
0.0825297   0.0825297   8.33012e-08
0.0824298   0.0824298   8.33013e-08
0.0823299   0.0823299   8.33012e-08
0.08223   0.0822301   8.33012e-08
0.0821302   0.0821302   8.33013e-08
0.0820303   0.0820303   8.33012e-08
0.0819304   0.0819304   8.33012e-08
0.0818305   0.0818305   8.33012e-08
0.0817306   0.0817306   8.33012e-08
0.0816308   0.0816308   8.33012e-08
0.0815309   0.0815309   8.33012e-08
0.081431   0.081431   8.33012e-08
0.0813311   0.0813311   8.33012e-08
0.0812312   0.0812312   8.33013e-08
0.0811313   0.0811313   8.33012e-08
0.0810315   0.0810315   8.33012e-08
0.0809316   0.0809316   8.33013e-08
0.0808317   0.0808317   8.33013e-08
0.0807318   0.0807318   8.33012e-08
0.0806319   0.0806319   8.33013e-08
0.080532   0.080532   8.33013e-08
0.0804322   0.0804322   8.33013e-08
0.0803323   0.0803323   8.33013e-08
0.0802324   0.0802324   8.33013e-08
0.0801325   0.0801325   8.33013e-08
0.0800326   0.0800326   8.33013e-08
0.0799327   0.0799327   8.33013e-08
0.0798328   0.0798329   8.33013e-08
0.079733   0.079733   8.33013e-08
0.0796331   0.0796331   8.33013e-08
0.0795332   0.0795332   8.33013e-08
0.0794333   0.0794333   8.33013e-08
0.0793334   0.0793334   8.33012e-08
0.0792335   0.0792335   8.33012e-08
0.0791337   0.0791337   8.33013e-08
0.0790338   0.0790338   8.33012e-08
0.0789339   0.0789339   8.33012e-08
0.078834   0.078834   8.33013e-08
0.0787341   0.0787341   8.33013e-08
0.0786342   0.0786342   8.33012e-08
0.0785343   0.0785343   8.33013e-08
0.0784345   0.0784345   8.33013e-08
0.0783346   0.0783346   8.33012e-08
0.0782347   0.0782347   8.33013e-08
0.0781348   0.0781348   8.33013e-08
0.0780349   0.0780349   8.33012e-08
0.077935   0.077935   8.33013e-08
0.0778351   0.0778351   8.33013e-08
0.0777352   0.0777353   8.33012e-08
0.0776354   0.0776354   8.33013e-08
0.0775355   0.0775355   8.33013e-08
0.0774356   0.0774356   8.33012e-08
0.0773357   0.0773357   8.33013e-08
0.0772358   0.0772358   8.33013e-08
0.0771359   0.0771359   8.33013e-08
0.077036   0.077036   8.33013e-08
0.0769362   0.0769362   8.33013e-08
0.0768363   0.0768363   8.33013e-08
0.0767364   0.0767364   8.33013e-08
0.0766365   0.0766365   8.33013e-08
0.0765366   0.0765366   8.33013e-08
0.0764367   0.0764367   8.33013e-08
0.0763368   0.0763368   8.33013e-08
0.0762369   0.0762369   8.33013e-08
0.0761371   0.0761371   8.33013e-08
0.0760372   0.0760372   8.33013e-08
0.0759373   0.0759373   8.33013e-08
0.0758374   0.0758374   8.33013e-08
0.0757375   0.0757375   8.33013e-08
0.0756376   0.0756376   8.33013e-08
0.0755377   0.0755377   8.33013e-08
0.0754378   0.0754378   8.33013e-08
0.0753379   0.0753379   8.33013e-08
0.0752381   0.0752381   8.33013e-08
0.0751382   0.0751382   8.33013e-08
0.0750383   0.0750383   8.33013e-08
0.0749384   0.0749384   8.33013e-08
0.0748385   0.0748385   8.33013e-08
0.0747386   0.0747386   8.33013e-08
0.0746387   0.0746387   8.33013e-08
0.0745388   0.0745388   8.33013e-08
0.0744389   0.0744389   8.33013e-08
0.074339   0.0743391   8.33013e-08
0.0742392   0.0742392   8.33013e-08
0.0741393   0.0741393   8.33013e-08
0.0740394   0.0740394   8.33013e-08
0.0739395   0.0739395   8.33013e-08
0.0738396   0.0738396   8.33013e-08
0.0737397   0.0737397   8.33013e-08
0.0736398   0.0736398   8.33013e-08
0.0735399   0.0735399   8.33013e-08
0.07344   0.07344   8.33013e-08
0.0733401   0.0733401   8.33013e-08
0.0732403   0.0732403   8.33013e-08
0.0731404   0.0731404   8.33013e-08
0.0730405   0.0730405   8.33013e-08
0.0729406   0.0729406   8.33013e-08
0.0728407   0.0728407   8.33013e-08
0.0727408   0.0727408   8.33013e-08
0.0726409   0.0726409   8.33013e-08
0.072541   0.072541   8.33013e-08
0.0724411   0.0724411   8.33013e-08
0.0723412   0.0723412   8.33013e-08
0.0722413   0.0722413   8.33013e-08
0.0721414   0.0721415   8.33013e-08
0.0720416   0.0720416   8.33013e-08
0.0719417   0.0719417   8.33013e-08
0.0718418   0.0718418   8.33013e-08
0.0717419   0.0717419   8.33013e-08
0.071642   0.071642   8.33013e-08
0.0715421   0.0715421   8.33013e-08
0.0714422   0.0714422   8.33013e-08
0.0713423   0.0713423   8.33013e-08
0.0712424   0.0712424   8.33013e-08
0.0711425   0.0711425   8.33013e-08
0.0710426   0.0710426   8.33013e-08
0.0709427   0.0709427   8.33013e-08
0.0708428   0.0708428   8.33013e-08
0.0707429   0.070743   8.33013e-08
0.0706431   0.0706431   8.33013e-08
0.0705432   0.0705432   8.33013e-08
0.0704433   0.0704433   8.33013e-08
0.0703434   0.0703434   8.33013e-08
0.0702435   0.0702435   8.33013e-08
0.0701436   0.0701436   8.33013e-08
0.0700437   0.0700437   8.33013e-08
0.0699438   0.0699438   8.33013e-08
0.0698439   0.0698439   8.33013e-08
0.069744   0.069744   8.33013e-08
0.0696441   0.0696441   8.33013e-08
0.0695442   0.0695442   8.33013e-08
0.0694443   0.0694443   8.33013e-08
0.0693444   0.0693444   8.33013e-08
0.0692445   0.0692445   8.33013e-08
0.0691446   0.0691446   8.33013e-08
0.0690447   0.0690448   8.33013e-08
0.0689449   0.0689449   8.33013e-08
0.068845   0.068845   8.33013e-08
0.0687451   0.0687451   8.33013e-08
0.0686452   0.0686452   8.33013e-08
0.0685453   0.0685453   8.33013e-08
0.0684454   0.0684454   8.33013e-08
0.0683455   0.0683455   8.33013e-08
0.0682456   0.0682456   8.33013e-08
0.0681457   0.0681457   8.33013e-08
0.0680458   0.0680458   8.33013e-08
0.0679459   0.0679459   8.33013e-08
0.067846   0.067846   8.33013e-08
0.0677461   0.0677461   8.33013e-08
0.0676462   0.0676462   8.33013e-08
0.0675463   0.0675463   8.33013e-08
0.0674464   0.0674464   8.33013e-08
0.0673465   0.0673465   8.33013e-08
0.0672466   0.0672466   8.33013e-08
0.0671467   0.0671467   8.33013e-08
0.0670468   0.0670468   8.33013e-08
0.0669469   0.0669469   8.33013e-08
0.066847   0.066847   8.33013e-08
0.0667471   0.0667471   8.33013e-08
0.0666472   0.0666473   8.33013e-08
0.0665473   0.0665474   8.33013e-08
0.0664475   0.0664475   8.33013e-08
0.0663476   0.0663476   8.33013e-08
0.0662477   0.0662477   8.33013e-08
0.0661478   0.0661478   8.33013e-08
0.0660479   0.0660479   8.33013e-08
0.065948   0.065948   8.33013e-08
0.0658481   0.0658481   8.33013e-08
0.0657482   0.0657482   8.33013e-08
0.0656483   0.0656483   8.33013e-08
0.0655484   0.0655484   8.33013e-08
0.0654485   0.0654485   8.33013e-08
0.0653486   0.0653486   8.33013e-08
0.0652487   0.0652487   8.33013e-08
0.0651488   0.0651488   8.33013e-08
0.0650489   0.0650489   8.33013e-08
0.064949   0.064949   8.33013e-08
0.0648491   0.0648491   8.33013e-08
0.0647492   0.0647492   8.33013e-08
0.0646493   0.0646493   8.33013e-08
0.0645494   0.0645494   8.33013e-08
0.0644495   0.0644495   8.33013e-08
0.0643496   0.0643496   8.33013e-08
0.0642497   0.0642497   8.33013e-08
0.0641498   0.0641498   8.33013e-08
0.0640499   0.0640499   8.33013e-08
0.06395   0.06395   8.33013e-08
0.0638501   0.0638501   8.33013e-08
0.0637502   0.0637502   8.33013e-08
0.0636503   0.0636503   8.33013e-08
0.0635504   0.0635504   8.33013e-08
0.0634505   0.0634505   8.33013e-08
